CRSE_ID,CRSE_OFFER_NBR,STRM,SESSION_CODE,CLASS_SECTION,CLASS_NBR,SUBJECT,CATALOG_NBR,DESCR,ENROLLMENT,HU_H2_CRS_RT_NUM,HU_H2_REF_NUM
115733,1,2162,1,34,17275,AFRAMER,399,Direction of Doctoral,0,53594,8411
115733,1,2162,1,35,17276,AFRAMER,399,Direction of Doctoral,0,53594,8411
115733,1,2162,1,36,17277,AFRAMER,399,Direction of Doctoral,0,53594,8411
115733,1,2162,1,37,17278,AFRAMER,399,Direction of Doctoral,0,53594,8411
115733,1,2162,1,38,17279,AFRAMER,399,Direction of Doctoral,0,53594,8411
115733,1,2162,1,39,17284,AFRAMER,399,Direction of Doctoral,0,53594,8411
115734,1,2162,1,1,12037,MATH,129,Number Fields,11,53595,2345
115758,1,2158,1,1,15292,HIST-LIT,  99A,Tutorial - Senior Year,36,5362,5362
115767,1,2158,1,1,11958,BPH,215,Principles of Toxicology,1,5366,5366
115774,1,2158,1,1,11963,THI,300,Reading and Research,0,5368,5368
115774,1,2162,1,1,15083,THI,300,Reading and Research,0,5368,5368
115777,1,2158,1,1,11965,ENGLISH,    CRR,Fiction Writing: Workshop,12,53692,1893
115777,1,2162,1,1,12060,ENGLISH,    CRR,Fiction Writing: Workshop,11,53692,1893
115778,1,2158,1,1,11967,PHIL,311,Workshop in M&P,15,5370,5370
115778,1,2162,1,1,12063,PHIL,311,Workshop in M&P,14,5370,5370
115836,1,2162,1,1,12081,ECON,2728,Behavioral Finance,10,53764,8633
115860,1,2162,1,1,15102,GOV,2009,Methods of Political Analysis,9,53791,1080
115889,1,2162,1,1,12098,PSY,1703,Human Sexuality,0,99531,7683
115898,1,2158,1,1,12002,FRENCH,213,In Search of a Medieval Subjec,8,105912,952
115919,1,2158,1,1,15167,SPANSH,59,Spanish and the Community,12,53865,8789
115919,1,2162,1,1,14999,SPANSH,59,Spanish and the Community,12,53865,8789
115920,1,2158,1,1,15161,SPANSH,50,Writing and Performance,20,53866,6794
115920,1,2158,1,2,15162,SPANSH,50,Writing and Performance,16,53866,6794
115920,1,2158,1,3,15163,SPANSH,50,Writing and Performance,14,53866,6794
115920,1,2158,1,4,17199,SPANSH,50,Writing and Performance,0,53866,6794
115920,1,2158,1,5,17207,SPANSH,50,Writing and Performance,0,53866,6794
115920,1,2158,1,1,19290,SPANSH,50,Writing and Performance,0,53866,6794
115920,1,2162,1,1,14994,SPANSH,50,Writing and Performance,15,53866,6794
115920,1,2162,1,2,14995,SPANSH,50,Writing and Performance,13,53866,6794
115920,1,2162,1,3,14996,SPANSH,50,Writing and Performance,15,53866,6794
115920,1,2162,1,4,18503,SPANSH,50,Writing and Performance,1,53866,6794
115924,1,2158,1,1,12019,NEUROBIO,321,Visual Perception,0,5387,5387
115924,1,2162,1,1,12116,NEUROBIO,321,Visual Perception,0,5387,5387
115965,1,2158,1,1,12044,BCMP,317,Signal Transduction,0,53952,3354
115965,1,2162,1,1,12132,BCMP,317,Signal Transduction,0,53952,3354
115968,1,2158,1,1,12048,CELLBIO,332,Mass Spectrometry and Protemic,0,53955,1568
115968,1,2162,1,1,12137,CELLBIO,332,Mass Spectrometry and Protemic,1,53955,1568
115969,1,2158,1,1,12050,CELLBIO,360,Genetic Control of Apoptosis,0,53956,6046
115969,1,2162,1,1,12139,CELLBIO,360,Genetic Control of Apoptosis,0,53956,6046
115970,1,2158,1,1,12051,CELLBIO,376,Chem Apprch to Cell Div & Canc,1,53957,7680
115970,1,2162,1,1,12142,CELLBIO,376,Chem Apprch to Cell Div & Canc,1,53957,7680
115971,1,2158,1,1,12052,GENETIC,332,Combining genetic,4,53958,2975
115971,1,2162,1,1,12143,GENETIC,332,Combining genetic,4,53958,2975
115974,1,2158,1,1,12058,NEUROBIO,309,Neural Circuitry in Schizophre,0,53966,3823
115974,1,2162,1,1,12149,NEUROBIO,309,Neural Circuitry in Schizophre,0,53966,3823
115975,1,2158,1,1,12060,NEUROBIO,330,Gene Exprssn Brain & Motiv Beh,1,53967,6269
115975,1,2162,1,1,12151,NEUROBIO,330,Gene Exprssn Brain & Motiv Beh,1,53967,6269
115976,1,2158,1,1,12064,NEUROBIO,331,Neural Differentiation,0,53968,9045
115976,1,2162,1,1,12153,NEUROBIO,331,Neural Differentiation,0,53968,9045
115980,1,2158,1,1,12068,NEUROBIO,349,Olfactory and Vomeronasal,0,53971,1416
115980,1,2162,1,1,12157,NEUROBIO,349,Olfactory and Vomeronasal,0,53971,1416
115989,1,2158,1,1,12074,ANTHRO,3111,Asiatic Archaeol and Ethnograp,0,5398,5398
115989,1,2158,1,2,16368,ANTHRO,3111,Asiatic Archaeol and Ethnograp,0,5398,5398
116008,1,2158,1,1,12084,ARABIC,320,Reading/Resrch: Modern Arabic,2,54030,9167
116008,1,2162,1,1,12171,ARABIC,320,Reading/Resrch: Modern Arabic,2,54030,9167
116018,1,2158,1,1,12091,NEUROBIO,361,Immunobiol of Nervous System,0,54075,7282
116018,1,2162,1,1,12177,NEUROBIO,361,Immunobiol of Nervous System,0,54075,7282
116020,1,2158,1,1,12093,NEUROBIO,377,Physiolog Stds of Phototransd,0,54077,6897
116020,1,2162,1,1,12179,NEUROBIO,377,Physiolog Stds of Phototransd,0,54077,6897
116022,1,2158,1,1,12096,NEUROBIO,379,Growth Factor Regulation,0,54079,7751
116022,1,2162,1,1,12181,NEUROBIO,379,Growth Factor Regulation,0,54079,7751
116024,1,2158,1,1,12101,NEUROBIO,380,Functnl Wiring of Rabbit Retin,0,54080,4965
116024,1,2162,1,1,12183,NEUROBIO,380,Functnl Wiring of Rabbit Retin,0,54080,4965
116025,1,2158,1,1,12104,NEUROBIO,381,Glutamate Transporters,0,54081,6912
116025,1,2162,1,1,12185,NEUROBIO,381,Glutamate Transporters,0,54081,6912
116029,1,2158,1,1,12105,NEUROBIO,386,Changes in Sensory Neurons,2,54085,7609
116029,1,2162,1,1,12187,NEUROBIO,386,Changes in Sensory Neurons,1,54085,7609
116035,1,2158,1,1,12115,VIROLOGY,332,Protein Phosphorylation,0,54090,9093
116035,1,2162,1,1,12195,VIROLOGY,332,Protein Phosphorylation,0,54090,9093
116041,1,2158,1,1,15019,ASTRON,  99A,Senior Thesis in Astrophysics,8,5413,5413
116069,1,2162,1,1,12216,HEB,1420,Human Evolutionary Anatomy,34,54303,6233
116075,1,2158,1,1,12138,TIBET, 102A,Intermediate Classical Tibetan,8,90232,9088
116076,1,2162,1,1,15094,TIBET, 102B,Intermediate Classical Tibetan,5,90245,8580
116077,1,2158,1,1,12140,TIBET, 106AR,Advanced Colloquial Tibetan,2,54312,7094
116078,1,2162,1,1,15097,TIBET, 106BR,Advanced Colloquial Tibetan,2,54313,5352
116095,1,2158,1,1,17152,PSY,1861,Developmental Psychopathology,25,54372,1325
116109,1,2158,1,1,12163,ANTHRO,3140,Methods and Theory in Archaeol,0,5440,5440
116133,1,2162,1,1,15462,ECON,1640,Industrial Organization,11,54431,7875
116137,1,2158,1,1,12178,MATH, 212A,Real Analysis,11,5446,5446
116161,1,2162,1,1,12264,HIST,2709,Themes in Modern Sub-Saharan,0,54523,5840
116185,1,2162,1,1,12270,AFRAMER,302,Graduate Seminar,5,54550,7559
116187,1,2158,1,1,12198,APMTH,318,Special Topics in Physical Mat,5,54553,2166
116187,1,2162,1,1,12273,APMTH,318,Special Topics in Physical Mat,4,54553,2166
116189,1,2158,1,1,12202,APPHY,356,Special Topics Theoretical Eng,2,54555,9197
116189,1,2162,1,1,12278,APPHY,356,Special Topics Theoretical Eng,2,54555,9197
116191,1,2158,1,1,12207,MATH,152,Discrete Mathematics,13,54570,8389
116196,1,2162,1,1,12285,MATH, 155R,Combinatorics: Designs and Gro,5,54594,6612
116230,1,2158,1,1,12220,CHEM,393,Physical Chemistry,4,54650,1273
116230,1,2162,1,1,12296,CHEM,393,Physical Chemistry,5,54650,1273
116233,1,2158,1,1,15131,ITAL,40,Adv Oral Expression & Perform,7,54653,804
116233,1,2162,1,1,14967,ITAL,40,Adv Oral Expression & Perform,4,54653,804
116238,1,2158,1,1,12228,SYSTBIO,200,Dynamic & Stochastic Processes,18,54658,8701
116240,1,2158,1,1,12232,NEUROBIO,304,Behav Gene Stud Aggr Drosophil,0,5467,5467
116240,1,2162,1,1,12307,NEUROBIO,304,Behav Gene Stud Aggr Drosophil,0,5467,5467
116243,1,2162,1,1,16921,US-WORLD,29,Designing the American City,92,54672,3243
116263,1,2162,1,1,16125,LAT-STD,70,Modernity Culture Politics in,33,54754,3379
116266,1,2158,1,1,12257,VIETNAM,    BA,Elementary Vietnamese,7,54757,3873
116267,1,2162,1,1,12327,VIETNAM,    BB,Elementary Vietnamese,3,54758,9940
116268,1,2158,1,1,15368,VIETNAM, 120A,Intermediate Vietnamese,1,54759,3276
116269,1,2158,1,1,15196,ARMEN,    AA,Elementary Classical Armenian,0,90549,5476
116270,1,2162,1,1,12335,VIETNAM, 120B,Intermediate Vietnamese,1,54760,6178
116271,1,2158,1,1,15397,VIETNAM, 130A,Advanced Vietnamese,1,54761,6287
116272,1,2162,1,1,15219,VIETNAM, 130B,Advanced Vietnamese,0,54762,3968
116283,1,2158,1,1,15336,HLTHPOL,3040A,Research Sem in Hlth Policy,21,54830,8870
116288,1,2158,1,1,12281,SOC-STD,  98EO,Culture and Society,9,111973,2114
116290,1,2158,1,1,12284,BPH,365,Virulence of Mycrobacteria,3,54854,5044
116290,1,2162,1,1,12353,BPH,365,Virulence of Mycrobacteria,2,54854,5044
116291,1,2158,1,1,12285,BPH,366,Approaches to Population Biolo,0,54855,7822
116291,1,2162,1,1,12355,BPH,366,Approaches to Population Biolo,0,54855,7822
116293,1,2158,1,1,12289,BPH,368,Host-Pathog Intractns Shigella,0,54857,6995
116293,1,2162,1,1,12358,BPH,368,Host-Pathog Intractns Shigella,0,54857,6995
116295,1,2162,1,1,12360,GOV,2006,Formal Models of Domestic Pol,9,5487,5487
116297,1,2158,1,1,12294,APMTH,332,Theor Mech in Earth & Eng Sci,2,54871,251
116297,1,2162,1,1,12363,APMTH,332,Theor Mech in Earth & Eng Sci,1,54871,251
116301,1,2158,1,1,12299,COMPSCI,310,Computational Mechanism Design,3,54893,931
116301,1,2162,1,1,12366,COMPSCI,310,Computational Mechanism Design,3,54893,931
116302,1,2158,1,1,12303,BCMP,338,Gene Reg in Yeast & Cancer,0,549,549
116302,1,2162,1,1,12369,BCMP,338,Gene Reg in Yeast & Cancer,0,549,549
116311,1,2158,1,1,12312,SANSKRIT,  91R,Supervised Reading & Research,1,5497,5497
116311,1,2162,1,1,12375,SANSKRIT,  91R,Supervised Reading & Research,0,5497,5497
116319,1,2158,1,1,12319,MATH,335,Topics in Differential Geometr,0,5498,5498
116319,1,2162,1,1,12385,MATH,335,Topics in Differential Geometr,0,5498,5498
116338,1,2162,1,1,12397,GOV,2030,Pol Concepts: Field Seminar,9,551,551
116341,1,2158,1,1,12341,ENG-SCI,328,Circuit Design & Sci Instrumen,0,55111,6521
116341,1,2162,1,1,12408,ENG-SCI,328,Circuit Design & Sci Instrumen,0,55111,6521
116346,1,2158,1,1,12347,SCRB,382,Molecular Immunology,0,5515,5515
116346,1,2162,1,1,12415,SCRB,382,Molecular Immunology,0,5515,5515
116349,1,2158,1,1,12353,BIOPHYS,347,Membrane Dynamics; Structure,0,5516,5516
116349,1,2162,1,1,12422,BIOPHYS,347,Membrane Dynamics; Structure,0,5516,5516
116353,1,2158,1,200,16503,EXPOS,20,Expository Writing 20,0,5518,5518
116353,1,2158,1,201,16504,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,202,16505,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2158,1,203,16506,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,204,16507,EXPOS,20,Expository Writing 20,13,5518,5518
116353,1,2158,1,205,16508,EXPOS,20,Expository Writing 20,13,5518,5518
116353,1,2158,1,206,16509,EXPOS,20,Expository Writing 20,12,5518,5518
116353,1,2158,1,207,16510,EXPOS,20,Expository Writing 20,10,5518,5518
116353,1,2158,1,208,16511,EXPOS,20,Expository Writing 20,10,5518,5518
116353,1,2158,1,209,16512,EXPOS,20,Expository Writing 20,12,5518,5518
116353,1,2158,1,210,16513,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,211,16514,EXPOS,20,Expository Writing 20,9,5518,5518
116353,1,2158,1,212,16515,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,213,16516,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,214,16517,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,215,16518,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,216,16519,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2158,1,217,16520,EXPOS,20,Expository Writing 20,16,5518,5518
116353,1,2158,1,218,16521,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2158,1,219,16522,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,220,16523,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,221,16524,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,222,16525,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,223,16526,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2158,1,224,16527,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,225,16528,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,226,16529,EXPOS,20,Expository Writing 20,13,5518,5518
116353,1,2158,1,227,16530,EXPOS,20,Expository Writing 20,16,5518,5518
116353,1,2158,1,228,16531,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,229,16532,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,230,16533,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2158,1,231,16534,EXPOS,20,Expository Writing 20,9,5518,5518
116353,1,2158,1,232,16535,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2158,1,233,16536,EXPOS,20,Expository Writing 20,16,5518,5518
116353,1,2158,1,234,16537,EXPOS,20,Expository Writing 20,12,5518,5518
116353,1,2158,1,235,16538,EXPOS,20,Expository Writing 20,13,5518,5518
116353,1,2158,1,236,16539,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,237,16540,EXPOS,20,Expository Writing 20,10,5518,5518
116353,1,2158,1,238,16541,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,239,16542,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,240,16543,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2158,1,241,16544,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,242,16545,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,243,16546,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2158,1,244,16547,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2158,1,245,16548,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,246,16549,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,247,16550,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2158,1,248,16551,EXPOS,20,Expository Writing 20,13,5518,5518
116353,1,2158,1,249,18655,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2158,1,250,18656,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2162,1,201,18350,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,202,18351,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,203,18352,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,204,18353,EXPOS,20,Expository Writing 20,8,5518,5518
116353,1,2162,1,205,18354,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2162,1,206,18355,EXPOS,20,Expository Writing 20,16,5518,5518
116353,1,2162,1,207,18356,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2162,1,208,18357,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,209,18358,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,210,18359,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,211,18360,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2162,1,212,18361,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2162,1,213,18362,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,214,18363,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,215,18364,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,216,18365,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,217,18366,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,218,18367,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,219,18368,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,220,18369,EXPOS,20,Expository Writing 20,13,5518,5518
116353,1,2162,1,222,18371,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,223,18372,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,224,18373,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,225,18374,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,226,18375,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2162,1,227,18376,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,228,18377,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,229,18378,EXPOS,20,Expository Writing 20,16,5518,5518
116353,1,2162,1,230,18379,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2162,1,233,18383,EXPOS,20,Expository Writing 20,16,5518,5518
116353,1,2162,1,234,18384,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2162,1,235,18385,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,236,18386,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,237,18387,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,238,18388,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2162,1,239,18389,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,240,18390,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,241,18391,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2162,1,242,18392,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,243,18393,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2162,1,244,18394,EXPOS,20,Expository Writing 20,16,5518,5518
116353,1,2162,1,245,18395,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2162,1,246,18396,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,247,18397,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,248,18398,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,249,18400,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,250,18401,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,251,18402,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,252,18403,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,253,18404,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,254,18405,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2162,1,255,18406,EXPOS,20,Expository Writing 20,16,5518,5518
116353,1,2162,1,256,18407,EXPOS,20,Expository Writing 20,14,5518,5518
116353,1,2162,1,257,18408,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,258,18409,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,259,18410,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,260,18411,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,261,18412,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,262,18413,EXPOS,20,Expository Writing 20,12,5518,5518
116353,1,2162,1,263,18743,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,264,18974,EXPOS,20,Expository Writing 20,15,5518,5518
116353,1,2162,1,EX10,18315,EXPOS,20,Expository Writing 20,0,5518,5518
116353,1,2162,1,EX20,18792,EXPOS,20,Expository Writing 20,0,5518,5518
116362,1,2162,1,1,12441,ENG-SCI,6,Environ Engr and Technology,48,55250,2969
116372,1,2158,1,1,12382,BIOPHYS,364,Systems Cell Biology,0,5528,5528
116372,1,2162,1,1,12451,BIOPHYS,364,Systems Cell Biology,0,5528,5528
116391,1,2158,1,1,12396,BPH,323,Human Lipoprotein Metabolism,2,5530,5530
116391,1,2162,1,1,12465,BPH,323,Human Lipoprotein Metabolism,2,5530,5530
116407,1,2158,1,1,12416,PHIL,98,Tutorial II,6,5533,5533
116407,1,2158,1,2,17604,PHIL,98,Tutorial II,6,5533,5533
116407,1,2162,1,1,12484,PHIL,98,Tutorial II,4,5533,5533
116413,1,2158,1,1,12422,VIROLOGY,200,Introduction to Virology,13,55351,6075
116414,1,2158,1,1,15126,UKRA,    AA,Elementary Ukrainian,2,5536,5536
116417,1,2158,1,1,12428,PSY,2640R,The Understand Seminar,3,55371,7865
116417,1,2162,1,1,18810,PSY,2640R,The Understand Seminar,3,55371,7865
116418,1,2158,1,1,12431,BIOPHYS,346,Biofilm Dynamics,0,5538,5538
116418,1,2162,1,1,12498,BIOPHYS,346,Biofilm Dynamics,0,5538,5538
116426,1,2158,1,1,15115,SCAND,  99A,Tutorial - Senior Year,0,5542,5542
116428,1,2158,1,1,12448,PHYSICS, 389A,Topics in Field Theory,0,55430,4393
116428,1,2162,1,1,12511,PHYSICS, 389A,Topics in Field Theory,0,55430,4393
116429,1,2158,1,1,12450,PHYSICS, 389B,Topics in Field Theory,1,55431,2571
116429,1,2162,1,1,12513,PHYSICS, 389B,Topics in Field Theory,1,55431,2571
116431,1,2158,1,1,15798,CLAS-HEB, 120A,Intermediate Classical Hebrew,0,5545,5545
116437,1,2158,1,1,12463,ECON,1430,"Economic Growth, Rare Macro Di",2,5549,5549
116447,1,2158,1,1,12480,CHEM,304,"Theoretical Atomic, Molecular",2,55550,532
116447,1,2162,1,1,12539,CHEM,304,"Theoretical Atomic, Molecular",3,55550,532
116452,1,2162,1,1,12547,MATH,137,Algebraic Geometry,31,556,556
116455,1,2162,1,1,12551,NEUROBIO,209,Neurobiology of Disease,14,5562,5562
116469,1,2158,1,1,15094,SPANSH,    ACD,Intensive Beginning Spanish,10,5577,5577
116469,1,2162,1,1,14920,SPANSH,    ACD,Intensive Beginning Spanish,6,5577,5577
116476,1,2158,1,1,12600,PORTUG,  91R,Supervised Reading and Researc,0,5589,5589
116476,1,2162,1,1,12661,PORTUG,  91R,Supervised Reading & Research,0,5589,5589
116477,1,2158,1,1,14329,BCMP,200,Molecular Biology,49,5591,5591
116478,1,2162,1,1,12671,SLAVIC,  99B,Tutorial - Senior Year,1,5592,5592
116489,1,2158,1,1,12625,MUSIC,  98R,Tutorial - Junior Year,0,5601,5601
116489,1,2162,1,1,12691,MUSIC,  98R,Tutorial - Junior Year,0,5601,5601
116494,1,2158,1,1,11899,HIND-URD, 103AR,Advanced Hindi-Urdu,6,56050,700
116498,1,2162,1,1,15070,HEBREW,218,Joseph Story & Book of Esther,4,31371,880
116503,1,2162,1,1,12012,MATH,123,Algebra II,25,5613,5613
116504,1,2158,1,1,11911,CELTIC,300,Reading and Research,0,5614,5614
116504,1,2162,1,1,12015,CELTIC,300,Reading and Research,0,5614,5614
116505,1,2158,1,1,11913,PHIL, 300AA,Colloquium,6,5615,5615
116507,1,2158,1,1,11918,GENETIC,308,Molec Bio of Signal Transducti,0,5616,5616
116507,1,2162,1,1,12021,GENETIC,308,Molec Bio of Signal Transducti,0,5616,5616
116508,1,2158,1,1,11919,ARABIC, 160R,Readings in Arabic Historians,3,68345,5617
116509,1,2162,1,1,12022,APPHY,291,Electron Microscopy Laboratory,19,56170,1761
116522,1,2158,1,1,11924,ANTHRO,2626,Research Design/Proposal Writi,3,56232,9193
116531,1,2162,1,1,15562,COMPSCI, 236R,Topics: Comp Sci & Econ,18,56290,1099
116539,1,2158,1,1,11939,NEUROBIO,338,Neural Circuitry of Primate,1,5634,5634
116539,1,2162,1,1,12036,NEUROBIO,338,Neural Circuitry of Primate,1,5634,5634
116549,1,2158,1,1,11952,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,2,17638,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,3,17639,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,4,17640,HISTSCI,301,Reading and Research,1,5641,5641
116549,1,2158,1,5,17641,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,6,17642,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,7,17643,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,8,17644,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,9,17645,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,10,17646,HISTSCI,301,Reading and Research,1,5641,5641
116549,1,2158,1,11,17647,HISTSCI,301,Reading and Research,3,5641,5641
116549,1,2158,1,12,17649,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,13,17650,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,14,17651,HISTSCI,301,Reading and Research,1,5641,5641
116549,1,2158,1,15,17652,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,16,17653,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,17,17654,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,18,17655,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,19,17656,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,20,17657,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2158,1,21,17658,HISTSCI,301,Reading and Research,2,5641,5641
116549,1,2158,1,22,17660,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2162,1,1,12048,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2162,1,2,17950,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2162,1,3,17951,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2162,1,4,17952,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2162,1,5,17953,HISTSCI,301,Reading and Research,1,5641,5641
116549,1,2162,1,6,17954,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2162,1,7,17955,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2162,1,8,17956,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2162,1,9,17957,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2162,1,10,17958,HISTSCI,301,Reading and Research,1,5641,5641
116549,1,2162,1,11,17959,HISTSCI,301,Reading and Research,2,5641,5641
116549,1,2162,1,12,17960,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2162,1,13,17961,HISTSCI,301,Reading and Research,1,5641,5641
116549,1,2162,1,14,17962,HISTSCI,301,Reading and Research,1,5641,5641
116549,1,2162,1,15,17963,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2162,1,16,17964,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2162,1,17,17965,HISTSCI,301,Reading and Research,1,5641,5641
116549,1,2162,1,18,17966,HISTSCI,301,Reading and Research,0,5641,5641
116549,1,2162,1,19,17967,HISTSCI,301,Reading and Research,1,5641,5641
116549,1,2162,1,20,17968,HISTSCI,301,Reading and Research,0,5641,5641
